text,label
낙태도 살인이야. 정신차려,1
     너무나 우리에게 분에 넘치는 감동을 주는군요.,0
그 놈들 거쇄는 해서 내보내라!!!!,1
차라리 부유세나 물려라.,1
응 반기문은 아니야,1
그만새로고침해,1
도배다시하고 화장대 새로 설치하고 변기 갈아주고 시술자와 미용사 수행원으로 두면 나올려나??,1
역시 킹재환 대단하십니다!,0
응원합니다.,0
2016년 마무리 이쁘게하고 2017년은 또 새롭게 같이 시작해봐요??,0
그렇게 안봤는데.. 촬영은 왜하니?,1
죽빵날리고싶다,1
정부야 남일 아니다,1
오빠 오늘 저 생일 인거 알죠흑..,0
"범죄자는 일제 강제병합시기 우리 동포 800만명을 학살하는데 묵인,방조한 친일매국세력이야.",1
생각해보면 브렉시트 반대한 콕스 의원은 진짜 허무한 개죽음 당한 것이네,1
우병우 안잡으면 국회의원은 쓰레기다,1
올해는 우리 병헌리 영화보면서 마무리해야겠군,0
끝까지 한번 가보자끝까지해 ~~!!!!!!ㅋㅋㅋㅋㅋㅋㅋ,0
화딱지난다.,1
죽은 사람의 지식을 습득하기 위해서 뇌를 먹었다는 설이 있습니다.,1
와.인간들참많다.지고향놔두고서울와서OOO들이여,1
신민아 요즘 너무 예뻐서 신민아 나오는영화 다봤는데 존내 예쁘네 ㅠㅠ0,0
이게 여자들이 그렇게 외치던 남녀평등이냐?,1
  그렇게 허리부상이 있으면서도 열심히 하시고!,0
위성 팔아먹을때 알아봤다,1
 그리고 실검 1위도 축하해요????,0
시종일관 침착모드 독하다독해,1
제보한 시민들 응원합니다!!,0
성매수남 리스트 1만명 확보ㄷㄷㄷㄷㄷㄷㄷㄷ한국에 태국 여성을불법 입국시켜 성매매를 시킨 일당이 당국에 의해 적발됐다.,1
남다른 재능에 남다른 노력까지...가히 박효신이다.,0
모두의마블 해외서버에만 개퍼주는거 그건좀 아니였다,1
세월호 당일 당신은 어느 고객을 몇시에 응대하였고 누구와 무슨 메뉴를 드셨습니까?,1
아직도 애국심에 기대서 저품질차를 고가로 팔아먹는 현기차는 점유율이 더 떨어져야 정신 차린다..,1
너가 대통령이라는게 부당하며 불법이다.,1
기상청 이쉑들 국민혈세로 억단위 연봉처받고 전부 처놀고 있는듯 ㅉ ㅉ,1
경찰인력 남아도냐? 민생치안에 힘써라!! 힘있는 놈 돈있는 놈 뒷치닥거리 하지말고!!,1
저 아들셋인데.몰입해서봤네요..보는동안 멋지다감탄했네요,0
차라리 예보를 하지마라 날더운데 개약오르네,1
이렇게 국민의 세금은 나랏님들 주머니속으로 진짜 미개하다,1
주부 경력 25년차지만 이제야 요리의 즐거움을 느끼고 자꾸 해보고 싶게 만드시는 재주가 잇으시네요.,0
이번 쿠데타가 3차대전의 서막을 알리게될거다.,1
저뇬들이 도대체 대한민국자체를 얼마나 우습게본거여,1
나라에서 보상이라도 먼저 하라 그리고보호자한테 구상권 청구하라,1
인터뷰 거짓으로하고 황재균 마이너리그 거부권 기사냈던 김근한기자님 ^^,1
 연아양 ㅠㅠ,0
어쩌다 저딴것들에게 대한민국을 맡겼는지 개탄스럽다,1
이런 기사에 악플다는 쓰레기 인간들도 있다니..!!,1
매부리코 한혜진 주몽드라마때 진심 절정여신미모였었다,0
중학교도 제대로 안갔다며!!!!!!!ㅅ.ㅂ 초졸시켜라 ㄱH상녀ㄴ,1
대한민국인의 한 사람으로서 인터넷 강국임을 자랑스럽게 생각한다!!!!!!!!!!,0
 이쓰레기들이없어지지않는이상 진정한대한민국에독립은없다,1
제발 처넣어라,1
기대 됩니다~!!!!!!,0
어머님들 표정이 진짜 재밌었음. 진짜 리얼 표정 ㅎㅎㅎ,0
청와대서 나온나 역겹다.,1
지나가던 똥강아지가 웃네요,1
야당들은 빨리 법을만들어서 출석안하면 무기징역시켜라!,1
 더붉어당 대권 도전 선언한 5명중에 4명이 군대 면제로 면제율 80% 다.,1
구치소까지 저년의 꼬리가있었군,1
  여러가지 기사를 보니 확실히 알았어요,0
응 안돼 바꿀생각 없어 돌아가,1
아씨 지맘대로 잘뻣고 잘생겼네 아휴 흥,0
"무리하지말고, 서두르지말고, 신중하게 안전하게 만들어주세요~",0
놀이기구는 개뿔 전문가들이 입을 모아 제일 먼저 발전하는건 성인 콘텐츠라 하드만 게임도 성인게임,1
역시 낭만닥터김사부 역시 한석규 축하드리고 앞으로도 좋은연기 보여주세요^^,0
자전거가최고,0
기상청 예보의 적중률은 백프로입니다.,1
싸게팔면 저딴짓 하겠나 세금을 너무걷으니 문제지,1
 다음번에는 꼭 1위시켜드릴수있도록 노력하겠습니다♥,0
이게 얼마나 감격스러운건데 ㅠㅠ,0
이분은 왜또. . 그려 ㅠㅡ,1
북한 땅 밟지도 못하는 무능한 닭대가리들이랑은 확실히 다르네 ㅋㅋ,1
다 집어넣어 시기죄. 모독죄.,1
ㅋ난 질투의 화신에서 옮겨봄 넘 웃김,0
돈 안주면 일하는 의미가없잖아 나쁜놈들,1
내가 제일 좋은 남자라는 그 말다시 한번고맙다.,0
박근혜는 똥꼬에서 땀좀 나올 듯..,1
난 팩트폭행이 제일 실터라,1
놀란이 비교를 하면 안되는 넘사 감독 제임스 카메론 ㅎㄷㄷ,0
이제 돼지새끼들은 살쪄도 남한테 피해 안 준다는 개소리 짓거리면 죽여버린다 시발,1
박근혜를 보면 가정교육의 중요성을 새삼 깨닭는다.,1
역시갓수근,0
이건 거짓말 거의 실시간으로 검색어 없어지는것 몇번 확인,1
엘팬대표로 감사하다는말밖에는....,0
누구는 편한 줄 몰라 주차장 빈칸을 먹이 찾는 표범처럼 헤매는 가요?,1
여러분의 성원에 힘입어wii로 바꿨습니다0,0
안나오지 못하게 법 개정한다면서?,1
눈물과 감동이 흐르네요,0
진심 매국노친일파쪽바리같은년이네..,1
고영태와 최순실의시나리오 잘짜놨네 근데 니들안믿어 개잣같은 냔남들아,1
태워 없애야할 쓰레기들이 아직도 많이 남아있네.,1
 김성근 이샛기는 언제나가나,1
어차피 야구 좋아하는 재용이가 살꺼야 기다렸다 팔어,1
아이폰? 한국 된장년들의 필수 아이템이지.,1
항상 더 쉽고 맛있는 레시피를 연구하시는 모습이 멋있어요~,0
자네와이프한테축하한다고전해주게~!!ㅋ,0
 그리고 볼질로 4이닝 70여구를 던지는 게임이 얼마나 되는지 아냐?,1
미쳐돌아가고잇네 ㅇㅇㅇ,1
저런 중요한자리를 안가고 아프리카를 간다는게 말이돼? 한숨나온다...,1
얘네형제 참으로 인물없어ㅋㅋ,1
참 일본 스럽다... 아베라시이~,1
"난 현무형 입담이 너무 재밌어서 좋아함 ㅋㅋ 나혼자산다, 수요미식회만 꼬박꼬박 챙겨보지만 재밌습니다. 건강 챙기시구요. 항상 겸손함을 유지하세요 ㅋㅋ 응원합니다!",0
능력없는 근혜 그 자리 비우시요.,1
개떡같은 회사마인드,1
평생 감옥에서 못나오게 해라 이개쉐드라ㅋ,1
대상 받을 자격도 없음,1
우병우 온가족이 행방불명이랍니다. 미친검찰,1
 참그런네 인간의 이기가 어디까지 인지 묻고 싶군,1
국민들 들고일어나기전에 하야해라 !,1
 그렇게 좋은 목소리로 노래를 불로 주셔서 감사합니다ㅎㅎ,0
유시민 심상정 팰 때 보니까 늬년도 제정신이 아닌듯?,1
이름도 있는 데에서 최저도 안 쳐준거야? ㅋㅋㅋㅋ,1
그걸 아는 넘이가 이라구 시간을 끌어 후배들 길을 막냐!!!!,1
승짱은 대단합니다..,0
진정한보수들 욕먹이지말고 고만좀하쇼,1
저 정신병자 일베충.닭사모.틀딱새끼들 한강물 얼기 전에 수장시켜 버려라 개쑤레기 새끼들~,1
저렇게 변명하는거 자체가,1
아 또 엄청습하겠구나,1
arpl저분 최소 여성차별주의.여자옷이 더 비싸든데,1
듣던중 반가운 소식 박근혜 얼른 데려가라,1
항상 감사드리고...,0
진짜 이 새 끼들 인터뷰하는거 보면 대통령자리가 무슨 부녀회장인줄아네 븅 신들,1
조사 끝나면 기사써라 이제 sbs 똥줄타는일 있냐,1
이런분들이 많아야대한민국이 삽니다~,0
강요든 아니든 뇌물 요구한거부터 글러먹은거다,1
자업자득이다 뽕년,1
크으 지렸다리 지렸다,0
고마워요... 한국 정부보다 낫네,0
오늘은 전원우 복덩어리 생일!!,0
 메리크리스마스!!!!~      ㅋ,0
인간적인면이나 머하나빠질것없는 좋은사람같아요^^ 쵝오!,0
문의사항이나 제보는 아래로 연락주시면 감사하겠습니다.,0
AI걸린원숭이 세끼들,1
수컷 유전자가 얼마나 한심하냐면 지들니 지 조상 챙기는 것도 못 해서 여성한테 빌빌 거리며 달라붙음 도태됐으면,1
그래 그래~~ 추악한 비리 닭 빨리 갈아치우고 다시 시작하자~~!!,1
아니 왜 달의 연인 댓글을 왜 여기다 쓰고 ㅈI 랄이야,1
이마트에서 대란이 6900원이던데.. 기사는 딴세상인가,1
부정청탁이랑 경기침체랑 무슨 관계가 있다고 그러는지 정말 웃긴나라다.,1
 집회에 참가하신 모든 분들께 죄송하고 감사합니다.,0
북한댓글부대들이 가장 왕성하게 활동하는 시간 6-9시까지,1
창정이 형님 우선 싸질러놓고 생각하시네ㅋㅋㅋㅋㅋ,0
 대형화재 진압하신다고 수고했습니다 삼성아~~~,0
범죄자 박근혜....뭐 피눈물을 흘리는 심정??? 에라 이 사기꾼아...,1
구치소 운동화 ㅎㅎㅎ그것도 아깝다 맨발로 거리 곳곳을 끌고다녀야 한다,1
"결방은 싫지만 연속방송 해주고, 스페셜도 보여준다니그냥 넘어가야지^^",0
사과 필요없다니까?,1
잼난다.. ㅎㅎ,0
쓸데없는 짓한다.,1
 요리를 해봐야겠다는 용기를 내게 해주셔서 감사합니다.,0
중국이나 한국이나 원리원칙 무시하는 안전불감증 정말 큰일이다,1
개떡같이 생겨가지구 거짓말은..,1
 너는 마침내 그것을 얻었다!,0
"짱께, 홍어, 쪽바리 개극혐",1
 을사5적 현대판이 따로없다,1
넌 키가작아서 달리기만해,1
ㅋ 대통령이 가방 들때 부터 웃겼다.,0
이제 교도소 영주권을 주노라.탕탕탕!,1
김종민 응원해요♥♥,0
오 역시 월클 지성팍 ^^,0
수고 많으셨습니다...,0
박원순이는 자기 주변은 억수로 지저분 하면서똥묻은 개 머 묻은개 나무란다고?,1
이 테러는 독재를 더욱더 가속화 공고히 시키겠지.,1
씹누리짓 하네~ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
우리모두하나가되어 화이팅LG트윈스^^,0
생긴거바라 진실되게 생기질 않앗잖냐,1
얘는 인생자체가 거짓이여,1
"너무너무 이쁘고 아름다운, 감동적인 연기 였어요.화이팅!!",0
원인규명이 되었다니 다행이네요. 보완작업 잘하고 기능추가해서 완벽한 갤노트8이 빨리 나오길 기다리고 있겠습니다.,0
십억엔에국민자존심판외교부순실이장관대단해,1
다같이 외쳐~! 호우!,0
저거 심사하는 쉐키들이 전부 도둑놈들임,1
정성이 담긴 이쁜손편지가 들어있네요^^,0
염병하네 혼내주신 아주머니 감사합니다,0
이은미씨 애국가 울컥하네요,0
진짜 입만 열면 거짓말이네뻔뻔해도 진짜,1
김세정은 솔로가 더 어울린다. 매력적인 감성보컬 김세정~~,0
오바마 대통령은 끝까지 멋있네,0
 이미친경상도 할망구야,1
자존심은 제발 지키자 ㅅ.....ㅂ 벌레들 은 버리자,1
이영자 의리있는 모습 보기좋다,0
하지마라일본 거지들과,1
찬성표로 돌려주신 분들 감사합니다 .,0
끝사랑존좋,0
당신이 대한민국 대통령이라는게 부끄럽습니다,1
멘탈갑 뻔뻔하다,1
우리나란 대체 뭐하냐?,1
국민이 뭐가 불편한지 어려운지도 파악도못하고 결정도 내리지 않는 국회의원과여당은 뭐하고 있을까 시간만보내는 사람들문제 있음,1
기상청 없애자 정말 다틀림,1
어울리지 않는 자리에 저런 사람을 뽑아놔서 온 국민 절반 이상이 힘들어 하는데 달린 눈으로 뭘 보고 사는거냐 캐비어?,1
응원합니다. 화이팅,0
외모가 그닥 화려하지 않았지만매력이 넘쳐 흐르지도 않지만너는 매순간 감동을 주는 사람이었어,0
축하드려여 ㅎㅎ.ㅎ,0
대박 ㅋㅋㅋㅋㅋㅋㅋ 이게 나라냐?,1
더러운 이슬람 놈들,1
부결시켜 바라책임질 자신 잇으면죽고싶으면,1
조사필요없이 무기징역때리고 깜빵에 처넣어라.,1
이런거 보면 윗대가리에 얼마나 많은 친일파가 자리하고 있는지 알수 있다,1
오늘도 견찰은 열심히 세금걷습니다. 왈왈,1
축하합니다~ 축하합니다~,0
닭근혜 최순실 부역자인 기레기들 처벌하자.,1
할수있는못땐짓은 다했구나~,1
안영명 김민우 권혁으로 모자라더냐 네이놈 !!!!,1
저런것도 인간이라고...,1
정말 너무 멋있다.,0
 남에 눈엔 피눈물 나게하고 떳떳하게 영화나 내다니..,1
개색들,1
비열한 놈 양심도 없고 걍 뒤졌으면,1
 사기꾼이 더 당당한 철면피의 나라..,1
이런것좀보고배워라!!!!!!!!,1
우리나라 국개의원들은 뇌가 무용한거 같은데..,1
시도는 좋은데 왜케 웃기냐 ㅋㅋ,0
알밥들 밥은 처먹고 댓글다나.,1
누가봐도 예쁜 여잔데주변에 친한 남자마저도 1도 없을수 있어?,1
 여성분들 시청률이 꽤 놓은데 역사를 알고 보는 입장에서 너무 흥미진진합니다,0
신에게 가운데손가락을 쳐들고싶네요0,1
단 한번의 실수 없이 완벽하게 해냈습니다..,0
어휴 대통령을 친일파로 앉혀놨더니 대놓고 친일짓 해대네 ㅉㅉ,1
백선생님 감솨요~~~~~~~~~~~,0
아구창을 날려버릴까보다.,1
올해 연말은 최악이네요,1
진짜 참다운 선생님들이시네,0
월 화 는 구르미로...달은 연기자가 둘 뿐이라~~~ 구르미 흠이라면 유정이가 남장 치고는 너무 예쁘다는거.....,0
컨디션이 좋지 않은 상태에서도 우승을 한 김연아 선수에게 아낌없는 박수를 드립니다..,0
레전드.. 장인.. 진정한 프로!,0
미친폭도들이 개난리쳐서 대통을 바꾸는걱 제 정신이냐?,1
설마 했는데 역시 기우제 지내는게 확실한 개상청,1
유재석 못알아 본다고 할머니 욕하는 OOO 같은 년들은 365일 죽지도 않게 빠다로 비오는날 먼지나도록 죽지는 않게 패버려도 시원찮을 년들임,1
입을 재봉틀로 박아라??그게 답이다,1
장관이면 고위관료인데 전 국민앞에서 거짓말이나하고 증인선서까지 했는데 위증을 했으니...감옥가야지...,1
일단3D업종에 고달픈 서민삶부터 챙기는 후보를 선출해야한다.이번대선 모두다 참여해서 대한민국의 가능성을 최대한 끌어올려야한다!,1
100만 한번이면 말 다했지. 3.1운동도 100만이다. 몇번을 해야하나,1
엄마가 최고의 해결책이면너새끼도 엄마한테 신고해야겠다엄마한테 너 인성 해결하라고,1
무리인걸 알면서도 옮긴거잖아 이런 미친것들,1
바끄네 살 꼽데기 뜯어버리고 싶넹~,1
뭔자격으로 출마를하냐 누가 뽑아준다고,1
공업용 미싱으로 입 꼬매줘,1
좋은기사 여러사람과 공유했네요 감사,0
 4년동안 뭘보고 배우고 나왔겠냐.,1
와 다행이다!!!!!!,0
설치 하려했던 시민단체 사무실에나 설치해라 ㆍ,1
걱정말고 하고싶은데로 해요.,0
갑질 애플 썩은 애플,1
인양한다고 시체가 거기 있겠냐? ㅉㅉㅉㅉ,1
마당넓은집 아니면 안사.,1
도널드 트럼프의 박근혜식 막가파 정책에 대해 미 행정가와 미 법원은 제제를 가하는구나!,1
